pkid,timestamp,vin,diagnostic_id,snr_read,latitude,longitude
196,2020-03-14 01:39:43,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.875,39.75183,-105.02992
197,2020-03-14 01:39:45,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0314941,39.75183,-105.02992
198,2020-03-14 01:39:48,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0317383,39.7514,-105.02994
199,2020-03-14 01:39:51,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0270996,39.75132,-105.02992
200,2020-03-14 01:39:53,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0322266,39.75132,-105.02992
201,2020-03-14 01:39:56,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0317383,39.75124,-105.02933
202,2020-03-14 01:39:56,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,13.9375,39.75124,-105.02933
203,2020-03-14 01:39:56,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,1,39.75124,-105.02933
204,2020-03-14 01:39:56,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,0,39.75124,-105.02933
205,2020-03-14 01:40:04,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0322266,39.75122,-105.02848
206,2020-03-14 01:40:04,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,14,39.75122,-105.02848
207,2020-03-14 01:40:11,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0314941,39.75104,-105.02835
208,2020-03-14 01:40:14,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0324707,39.75091,-105.02835
209,2020-03-14 01:40:16,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0322266,39.7505,-105.02835
210,2020-03-14 01:40:16,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,14.0625,39.7505,-105.02835
211,2020-03-14 01:40:19,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0317383,39.7505,-105.02835
212,2020-03-14 01:40:22,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0314941,39.7505,-105.02835
213,2020-03-14 01:40:24,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0317383,39.75017,-105.02835
214,2020-03-14 01:40:27,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0314941,39.75017,-105.02835
215,2020-03-14 01:40:29,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0332031,39.75017,-105.02835
216,2020-03-14 01:40:29,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,14.125,39.75017,-105.02835
217,2020-03-14 01:40:32,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0300293,39.75019,-105.02835
218,2020-03-14 01:40:34,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0324707,39.75022,-105.02838
219,2020-03-14 01:40:37,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0361328,39.75022,-105.02838
220,2020-03-14 01:40:40,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0339355,39.75022,-105.02838
221,2020-03-14 01:40:40,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,14.1875,39.75022,-105.02838
222,2020-03-14 01:40:42,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0332031,39.75022,-105.02838
223,2020-03-14 01:40:42,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,2,39.75022,-105.02838
224,2020-03-14 01:40:42,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,1,39.75022,-105.02838
225,2020-03-14 01:40:45,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.032959,39.75022,-105.02838
226,2020-03-14 01:40:47,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0361328,39.75022,-105.02838
227,2020-03-14 01:40:50,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0356445,39.75019,-105.02838
228,2020-03-14 01:40:50,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,14.25,39.75019,-105.02838
229,2020-03-14 01:40:53,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.03125,39.75019,-105.02838
230,2020-03-14 01:40:55,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0349121,39.75019,-105.02838
231,2020-03-14 01:40:55,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,1,39.75019,-105.02838
232,2020-03-14 01:40:55,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,0,39.75019,-105.02838
233,2020-03-14 01:40:58,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0339355,39.75022,-105.02838
234,2020-03-14 01:41:00,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0356445,39.75022,-105.02838
235,2020-03-14 01:41:03,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0339355,39.75022,-105.02838
236,2020-03-14 01:41:03,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,14.3125,39.75022,-105.02838
237,2020-03-14 01:41:05,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0361328,39.75022,-105.02838
238,2020-03-14 01:41:56,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconInRangeId,0,39.75022,-105.02838
239,2020-03-14 14:43:00,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,34,39.75022,-105.02835
240,2020-03-14 14:43:00,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0,39.75022,-105.02835
241,2020-03-14 14:43:00,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconBatteryLevelId,13,39.75022,-105.02835
242,2020-03-14 14:43:00,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.70312,39.75022,-105.02835
243,2020-03-14 14:43:00,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconInRangeId,1,39.75022,-105.02835
244,2020-03-14 14:43:02,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.73438,39.75022,-105.02835
245,2020-03-14 14:43:03,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,29,39.75022,-105.02835
246,2020-03-14 14:43:03,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,27,39.75022,-105.02835
247,2020-03-14 14:43:05,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.75,39.75022,-105.02835
248,2020-03-14 14:43:05,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,30,39.75022,-105.02835
249,2020-03-14 14:43:05,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,28,39.75022,-105.02835
250,2020-03-14 14:43:08,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.76562,39.75022,-105.02835
251,2020-03-14 14:43:08,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,32,39.75022,-105.02835
252,2020-03-14 14:43:08,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,30,39.75022,-105.02835
253,2020-03-14 14:43:10,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,35,39.75022,-105.02835
254,2020-03-14 14:43:10,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,33,39.75022,-105.02835
255,2020-03-14 14:43:13,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.79688,39.75022,-105.02835
256,2020-03-14 14:43:13,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,37,39.75022,-105.02835
257,2020-03-14 14:43:13,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,35,39.75022,-105.02835
258,2020-03-14 14:43:15,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,34.25,39.75022,-105.02835
259,2020-03-14 14:43:15,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,39,39.75022,-105.02835
260,2020-03-14 14:43:15,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,37,39.75022,-105.02835
261,2020-03-14 14:43:18,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,40,39.75022,-105.02835
262,2020-03-14 14:43:18,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,38,39.75022,-105.02835
263,2020-03-14 14:43:21,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.8125,39.75022,-105.02835
264,2020-03-14 14:43:21,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,36,39.75022,-105.02835
265,2020-03-14 14:43:21,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,34,39.75022,-105.02835
266,2020-03-14 14:43:23,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.82812,39.75022,-105.02835
267,2020-03-14 14:43:23,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,32,39.75022,-105.02835
268,2020-03-14 14:43:23,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,30,39.75022,-105.02835
269,2020-03-14 14:43:26,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,29,39.74999,-105.02943
270,2020-03-14 14:43:26,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,27,39.74999,-105.02943
271,2020-03-14 14:43:28,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,34.5,39.75002,-105.02973
272,2020-03-14 14:43:28,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.84375,39.75002,-105.02973
273,2020-03-14 14:43:28,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,25,39.75002,-105.02973
274,2020-03-14 14:43:28,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,24,39.75002,-105.02973
275,2020-03-14 14:43:31,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.85938,39.75002,-105.02986
276,2020-03-14 14:43:31,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,24,39.75002,-105.02986
277,2020-03-14 14:43:31,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,23,39.75002,-105.02986
278,2020-03-14 14:43:33,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,4.88758e-05,39.75002,-105.02986
279,2020-03-14 14:43:36,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00289917,39.75019,-105.02992
280,2020-03-14 14:43:39,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.000457764,39.75055,-105.02988
281,2020-03-14 14:43:39,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.875,39.75055,-105.02988
282,2020-03-14 14:43:39,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,23,39.75055,-105.02988
283,2020-03-14 14:43:39,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,22,39.75055,-105.02988
284,2020-03-14 14:43:41,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,34.75,39.75055,-105.02988
285,2020-03-14 14:43:41,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00189972,39.75055,-105.02988
286,2020-03-14 14:43:41,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,22,39.75055,-105.02988
287,2020-03-14 14:43:41,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,21,39.75055,-105.02988
288,2020-03-14 14:43:44,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00662231,39.75104,-105.02992
289,2020-03-14 14:43:44,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.89062,39.75104,-105.02992
290,2020-03-14 14:43:44,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,21,39.75104,-105.02992
291,2020-03-14 14:43:44,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,20,39.75104,-105.02992
292,2020-03-14 14:43:46,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00817871,39.75104,-105.02992
293,2020-03-14 14:43:46,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.90625,39.75104,-105.02992
294,2020-03-14 14:43:46,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,19,39.75104,-105.02992
295,2020-03-14 14:43:46,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,18,39.75104,-105.02992
296,2020-03-14 14:43:49,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00952148,39.75104,-105.02992
297,2020-03-14 14:43:49,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,18,39.75104,-105.02992
298,2020-03-14 14:43:49,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,17,39.75104,-105.02992
299,2020-03-14 14:43:51,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.010498,39.75109,-105.02992
300,2020-03-14 14:43:51,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,17,39.75109,-105.02992
301,2020-03-14 14:43:51,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,16,39.75109,-105.02992
302,2020-03-14 14:43:54,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00909424,39.75166,-105.02988
303,2020-03-14 14:43:54,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.92188,39.75166,-105.02988
304,2020-03-14 14:43:57,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,35,39.75166,-105.02988
305,2020-03-14 14:43:57,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.00793457,39.75166,-105.02988
306,2020-03-14 14:43:57,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.9375,39.75166,-105.02988
307,2020-03-14 14:43:59,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0125122,39.75166,-105.02988
308,2020-03-14 14:44:02,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0140381,39.75166,-105.02988
309,2020-03-14 14:44:02,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.95312,39.75166,-105.02988
310,2020-03-14 14:44:02,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,18,39.75166,-105.02988
311,2020-03-14 14:44:02,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,17,39.75166,-105.02988
312,2020-03-14 14:44:04,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0116577,39.75299,-105.02988
313,2020-03-14 14:44:04,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.96875,39.75299,-105.02988
314,2020-03-14 14:44:07,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,17,39.75299,-105.02988
315,2020-03-14 14:44:07,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,16,39.75299,-105.02988
316,2020-03-14 14:44:10,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0167236,39.75299,-105.02988
317,2020-03-14 14:44:10,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,2.98438,39.75299,-105.02988
318,2020-03-14 14:44:10,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,16,39.75299,-105.02988
319,2020-03-14 14:44:10,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,15,39.75299,-105.02988
320,2020-03-14 14:44:12,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0143433,39.75299,-105.02988
321,2020-03-14 14:44:12,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,14,39.75299,-105.02988
322,2020-03-14 14:44:12,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,13,39.75299,-105.02988
323,2020-03-14 14:44:15,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0179443,39.75434,-105.02988
324,2020-03-14 14:44:15,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3,39.75434,-105.02988
325,2020-03-14 14:44:15,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,13,39.75434,-105.02988
326,2020-03-14 14:44:15,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,12,39.75434,-105.02988
327,2020-03-14 14:44:17,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,35.25,39.75434,-105.02988
328,2020-03-14 14:44:17,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0202637,39.75434,-105.02988
329,2020-03-14 14:44:17,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,12,39.75434,-105.02988
330,2020-03-14 14:44:17,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,11,39.75434,-105.02988
331,2020-03-14 14:44:20,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.01562,39.75434,-105.02988
332,2020-03-14 14:44:20,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,11,39.75434,-105.02988
333,2020-03-14 14:44:20,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,10,39.75434,-105.02988
334,2020-03-14 14:44:22,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,9,39.75434,-105.02988
335,2020-03-14 14:44:23,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0219727,39.75434,-105.02988
336,2020-03-14 14:44:23,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,10,39.75434,-105.02988
337,2020-03-14 14:44:25,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0234375,39.75478,-105.02988
338,2020-03-14 14:44:25,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.04688,39.75478,-105.02988
339,2020-03-14 14:44:28,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.020874,39.75478,-105.02988
340,2020-03-14 14:44:30,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0202637,39.75478,-105.02988
341,2020-03-14 14:44:30,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.07812,39.75478,-105.02988
342,2020-03-14 14:44:33,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0252686,39.75478,-105.02988
343,2020-03-14 14:44:35,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0246582,39.7548,-105.02894
344,2020-03-14 14:44:38,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0256348,39.7548,-105.02894
345,2020-03-14 14:44:38,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.09375,39.7548,-105.02894
346,2020-03-14 14:44:38,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,9,39.7548,-105.02894
347,2020-03-14 14:44:38,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,8,39.7548,-105.02894
348,2020-03-14 14:44:41,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,35.5,39.7548,-105.02894
349,2020-03-14 14:44:41,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.027832,39.7548,-105.02894
350,2020-03-14 14:44:41,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.10938,39.7548,-105.02894
351,2020-03-14 14:44:43,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0235596,39.7548,-105.02894
352,2020-03-14 14:44:43,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.125,39.7548,-105.02894
353,2020-03-14 14:44:43,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,7,39.7548,-105.02894
354,2020-03-14 14:44:43,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,6,39.7548,-105.02894
355,2020-03-14 14:44:46,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0236816,39.7548,-105.02712
356,2020-03-14 14:44:48,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.14062,39.7548,-105.02712
357,2020-03-14 14:44:51,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0306396,39.7548,-105.02712
358,2020-03-14 14:44:51,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.15625,39.7548,-105.02712
359,2020-03-14 14:44:53,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0256348,39.7548,-105.02712
360,2020-03-14 14:44:53,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.17188,39.7548,-105.02712
361,2020-03-14 14:44:56,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0314941,39.7548,-105.0262
362,2020-03-14 14:44:59,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0280762,39.7548,-105.0262
363,2020-03-14 14:44:59,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.1875,39.7548,-105.0262
364,2020-03-14 14:45:01,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0339355,39.7548,-105.02589
365,2020-03-14 14:45:01,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.20312,39.7548,-105.02589
366,2020-03-14 14:45:04,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,35.75,39.7548,-105.02589
367,2020-03-14 14:45:04,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0334473,39.7548,-105.02589
368,2020-03-14 14:45:04,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.21875,39.7548,-105.02589
369,2020-03-14 14:45:06,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0339355,39.7548,-105.02589
370,2020-03-14 14:45:06,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.23438,39.7548,-105.02589
371,2020-03-14 14:45:06,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,8,39.7548,-105.02589
372,2020-03-14 14:45:06,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,7,39.7548,-105.02589
373,2020-03-14 14:45:09,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0354004,39.7548,-105.02589
374,2020-03-14 14:45:09,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.25,39.7548,-105.02589
375,2020-03-14 14:45:11,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.036377,39.7548,-105.02589
376,2020-03-14 14:45:11,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,9,39.7548,-105.02589
377,2020-03-14 14:45:11,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,8,39.7548,-105.02589
378,2020-03-14 14:45:14,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0373535,39.7548,-105.02589
379,2020-03-14 14:45:14,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.26562,39.7548,-105.02589
380,2020-03-14 14:45:14,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,8,39.7548,-105.02589
381,2020-03-14 14:45:14,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,7,39.7548,-105.02589
382,2020-03-14 14:45:17,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.036377,39.7548,-105.02589
383,2020-03-14 14:45:19,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0373535,39.7548,-105.02589
384,2020-03-14 14:45:19,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.29688,39.7548,-105.02589
385,2020-03-14 14:45:19,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,7,39.7548,-105.02589
386,2020-03-14 14:45:19,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,6,39.7548,-105.02589
387,2020-03-14 14:45:22,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0324707,39.7548,-105.02589
388,2020-03-14 14:45:24,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0388184,39.7548,-105.02589
389,2020-03-14 14:45:24,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.32812,39.7548,-105.02589
390,2020-03-14 14:45:27,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0339355,39.7548,-105.02589
391,2020-03-14 14:45:27,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.34375,39.7548,-105.02589
392,2020-03-14 14:45:30,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0415039,39.7548,-105.02589
